grid_x,grid_y,FGA,FGM,FG_PCT,PLAYER
137.0,137.0,206,100,0.4854,Dirk Nowitzki
137.0,162.0,91,36,0.3956,Dirk Nowitzki
137.0,187.0,66,24,0.3636,Dirk Nowitzki
137.0,212.0,259,95,0.3668,Dirk Nowitzki
137.0,237.0,29,6,0.2069,Dirk Nowitzki
137.0,262.0,1,0,0.0,Dirk Nowitzki
137.0,612.0,1,0,0.0,Dirk Nowitzki
162.0,-38.0,5,4,0.8,Dirk Nowitzki
162.0,-13.0,69,39,0.5652,Dirk Nowitzki
162.0,12.0,293,129,0.4403,Dirk Nowitzki
162.0,37.0,264,139,0.5265,Dirk Nowitzki
162.0,62.0,230,118,0.513,Dirk Nowitzki
162.0,87.0,168,75,0.4464,Dirk Nowitzki
162.0,112.0,130,65,0.5,Dirk Nowitzki
162.0,137.0,69,36,0.5217,Dirk Nowitzki
162.0,162.0,26,13,0.5,Dirk Nowitzki
162.0,187.0,209,91,0.4354,Dirk Nowitzki
162.0,212.0,69,26,0.3768,Dirk Nowitzki
162.0,237.0,10,4,0.4,Dirk Nowitzki
162.0,362.0,1,0,0.0,Dirk Nowitzki
162.0,512.0,1,0,0.0,Dirk Nowitzki
187.0,-38.0,4,3,0.75,Dirk Nowitzki
187.0,-13.0,34,15,0.4412,Dirk Nowitzki
187.0,12.0,120,57,0.475,Dirk Nowitzki
187.0,37.0,94,43,0.4574,Dirk Nowitzki
187.0,62.0,61,32,0.5246,Dirk Nowitzki
187.0,87.0,43,21,0.4884,Dirk Nowitzki
187.0,112.0,23,9,0.3913,Dirk Nowitzki
187.0,137.0,28,8,0.2857,Dirk Nowitzki
187.0,162.0,157,68,0.4331,Dirk Nowitzki
187.0,187.0,90,36,0.4,Dirk Nowitzki
187.0,212.0,5,3,0.6,Dirk Nowitzki
187.0,237.0,3,0,0.0,Dirk Nowitzki
187.0,287.0,1,1,1.0,Dirk Nowitzki
187.0,362.0,1,0,0.0,Dirk Nowitzki
187.0,387.0,2,0,0.0,Dirk Nowitzki
187.0,412.0,1,0,0.0,Dirk Nowitzki
212.0,-38.0,2,1,0.5,Dirk Nowitzki
212.0,-13.0,15,7,0.4667,Dirk Nowitzki
212.0,12.0,36,21,0.5833,Dirk Nowitzki
212.0,37.0,22,6,0.2727,Dirk Nowitzki
212.0,62.0,15,10,0.6667,Dirk Nowitzki
212.0,87.0,11,5,0.4545,Dirk Nowitzki
212.0,112.0,63,21,0.3333,Dirk Nowitzki
212.0,137.0,72,30,0.4167,Dirk Nowitzki
212.0,162.0,25,10,0.4,Dirk Nowitzki
212.0,187.0,5,4,0.8,Dirk Nowitzki
212.0,262.0,1,0,0.0,Dirk Nowitzki
212.0,287.0,1,0,0.0,Dirk Nowitzki
212.0,337.0,1,0,0.0,Dirk Nowitzki
212.0,362.0,1,1,1.0,Dirk Nowitzki
237.0,-38.0,11,7,0.6364,Dirk Nowitzki
237.0,-13.0,74,26,0.3514,Dirk Nowitzki
237.0,12.0,164,67,0.4085,Dirk Nowitzki
237.0,37.0,62,20,0.3226,Dirk Nowitzki
237.0,62.0,31,9,0.2903,Dirk Nowitzki
237.0,87.0,27,11,0.4074,Dirk Nowitzki
237.0,112.0,23,4,0.1739,Dirk Nowitzki
237.0,137.0,1,0,0.0,Dirk Nowitzki
-238.0,-13.0,1,0,0.0,James Harden
-238.0,12.0,3,1,0.3333,James Harden
-238.0,37.0,2,0,0.0,James Harden
-238.0,112.0,2,0,0.0,James Harden
-238.0,137.0,1,0,0.0,James Harden
-213.0,112.0,1,0,0.0,James Harden
-213.0,137.0,1,0,0.0,James Harden
-213.0,162.0,1,1,1.0,James Harden
-188.0,162.0,3,0,0.0,James Harden
-188.0,187.0,10,8,0.8,James Harden
-163.0,187.0,5,3,0.6,James Harden
-163.0,212.0,5,2,0.4,James Harden
-163.0,237.0,4,0,0.0,James Harden
-163.0,262.0,1,1,1.0,James Harden
-138.0,37.0,1,1,1.0,James Harden
-138.0,62.0,1,0,0.0,James Harden
-138.0,87.0,2,1,0.5,James Harden
-138.0,187.0,2,0,0.0,James Harden
-138.0,212.0,9,3,0.3333,James Harden
-138.0,237.0,12,6,0.5,James Harden
-138.0,287.0,2,0,0.0,James Harden
-138.0,312.0,1,1,1.0,James Harden
-113.0,62.0,2,2,1.0,James Harden
-113.0,87.0,1,0,0.0,James Harden
-113.0,137.0,1,1,1.0,James Harden
-113.0,212.0,2,0,0.0,James Harden
-113.0,237.0,16,5,0.3125,James Harden
-113.0,262.0,6,3,0.5,James Harden
-113.0,287.0,1,1,1.0,James Harden
-88.0,-13.0,1,0,0.0,James Harden
-88.0,37.0,1,0,0.0,James Harden
-88.0,87.0,2,0,0.0,James Harden
-88.0,112.0,1,0,0.0,James Harden
-88.0,137.0,2,1,0.5,James Harden
-88.0,162.0,1,0,0.0,James Harden
-88.0,237.0,17,7,0.4118,James Harden
-88.0,262.0,3,0,0.0,James Harden
-88.0,287.0,4,2,0.5,James Harden
-63.0,-13.0,1,0,0.0,James Harden
-63.0,12.0,3,0,0.0,James Harden
-63.0,37.0,3,1,0.3333,James Harden
-63.0,62.0,4,2,0.5,James Harden
-63.0,87.0,2,2,1.0,James Harden
-63.0,112.0,3,2,0.6667,James Harden
-63.0,137.0,1,1,1.0,James Harden
-63.0,162.0,3,2,0.6667,James Harden
-63.0,212.0,1,0,0.0,James Harden
-63.0,237.0,10,3,0.3,James Harden
-63.0,262.0,11,3,0.2727,James Harden
-63.0,287.0,3,1,0.3333,James Harden
-63.0,312.0,1,0,0.0,James Harden
-38.0,-13.0,1,1,1.0,James Harden
-38.0,12.0,30,16,0.5333,James Harden
-38.0,37.0,21,10,0.4762,James Harden
-38.0,62.0,7,2,0.2857,James Harden
-38.0,87.0,4,2,0.5,James Harden
-38.0,112.0,7,4,0.5714,James Harden
-38.0,137.0,1,0,0.0,James Harden
-38.0,162.0,3,1,0.3333,James Harden
-38.0,237.0,2,0,0.0,James Harden
-38.0,262.0,10,7,0.7,James Harden
-38.0,287.0,2,1,0.5,James Harden
-38.0,337.0,1,0,0.0,James Harden
-13.0,-13.0,8,5,0.625,James Harden
-13.0,12.0,72,47,0.6528,James Harden
-13.0,37.0,35,24,0.6857,James Harden
-13.0,62.0,19,6,0.3158,James Harden
-13.0,87.0,5,0,0.0,James Harden
-13.0,112.0,6,3,0.5,James Harden
-13.0,137.0,3,1,0.3333,James Harden
-13.0,162.0,2,1,0.5,James Harden
-13.0,237.0,1,0,0.0,James Harden
-13.0,262.0,14,4,0.2857,James Harden
-13.0,287.0,2,2,1.0,James Harden
-13.0,312.0,2,1,0.5,James Harden
-13.0,337.0,1,0,0.0,James Harden
12.0,-63.0,1,0,0.0,James Harden
12.0,-13.0,3,2,0.6667,James Harden
12.0,12.0,22,16,0.7273,James Harden
12.0,37.0,24,11,0.4583,James Harden
12.0,62.0,13,5,0.3846,James Harden
12.0,87.0,7,4,0.5714,James Harden
12.0,112.0,3,0,0.0,James Harden
12.0,137.0,5,2,0.4,James Harden
12.0,162.0,5,2,0.4,James Harden
12.0,237.0,3,2,0.6667,James Harden
12.0,262.0,17,7,0.4118,James Harden
12.0,287.0,3,2,0.6667,James Harden
12.0,312.0,2,0,0.0,James Harden
12.0,362.0,1,0,0.0,James Harden
37.0,12.0,4,2,0.5,James Harden
37.0,37.0,5,0,0.0,James Harden
37.0,62.0,8,4,0.5,James Harden
37.0,87.0,2,1,0.5,James Harden
37.0,112.0,1,1,1.0,James Harden
37.0,137.0,2,0,0.0,James Harden
37.0,162.0,3,2,0.6667,James Harden
37.0,187.0,1,0,0.0,James Harden
37.0,237.0,2,1,0.5,James Harden
37.0,262.0,9,4,0.4444,James Harden
37.0,287.0,3,2,0.6667,James Harden
37.0,312.0,1,0,0.0,James Harden
62.0,37.0,2,1,0.5,James Harden
62.0,62.0,4,1,0.25,James Harden
62.0,87.0,1,1,1.0,James Harden
62.0,112.0,4,1,0.25,James Harden
62.0,162.0,1,0,0.0,James Harden
62.0,237.0,4,0,0.0,James Harden
62.0,262.0,10,2,0.2,James Harden
62.0,287.0,2,0,0.0,James Harden
87.0,12.0,1,0,0.0,James Harden
87.0,37.0,1,1,1.0,James Harden
87.0,62.0,2,1,0.5,James Harden
87.0,112.0,2,0,0.0,James Harden
87.0,137.0,1,0,0.0,James Harden
87.0,162.0,2,1,0.5,James Harden
87.0,187.0,3,0,0.0,James Harden
87.0,237.0,16,6,0.375,James Harden
87.0,262.0,12,5,0.4167,James Harden
87.0,287.0,6,3,0.5,James Harden
87.0,312.0,1,0,0.0,James Harden
112.0,-13.0,1,0,0.0,James Harden
112.0,37.0,1,1,1.0,James Harden
112.0,87.0,3,2,0.6667,James Harden
112.0,112.0,5,2,0.4,James Harden
112.0,162.0,1,0,0.0,James Harden
112.0,187.0,2,0,0.0,James Harden
112.0,212.0,3,1,0.3333,James Harden
112.0,237.0,19,5,0.2632,James Harden
112.0,262.0,4,0,0.0,James Harden
112.0,287.0,2,0,0.0,James Harden
137.0,-13.0,1,1,1.0,James Harden
137.0,12.0,1,0,0.0,James Harden
137.0,37.0,2,2,1.0,James Harden
137.0,62.0,1,0,0.0,James Harden
137.0,87.0,1,0,0.0,James Harden
137.0,137.0,1,0,0.0,James Harden
137.0,212.0,9,2,0.2222,James Harden
137.0,237.0,19,7,0.3684,James Harden
162.0,37.0,1,0,0.0,James Harden
162.0,112.0,1,1,1.0,James Harden
162.0,187.0,10,3,0.3,James Harden
162.0,212.0,19,10,0.5263,James Harden
162.0,237.0,6,0,0.0,James Harden
187.0,37.0,1,0,0.0,James Harden
187.0,162.0,8,2,0.25,James Harden
187.0,187.0,15,8,0.5333,James Harden
187.0,237.0,1,0,0.0,James Harden
187.0,262.0,1,0,0.0,James Harden
212.0,12.0,1,0,0.0,James Harden
212.0,37.0,1,0,0.0,James Harden
212.0,62.0,1,0,0.0,James Harden
212.0,112.0,3,1,0.3333,James Harden
212.0,137.0,8,3,0.375,James Harden
212.0,162.0,7,4,0.5714,James Harden
212.0,187.0,1,1,1.0,James Harden
212.0,212.0,1,1,1.0,James Harden
237.0,12.0,4,1,0.25,James Harden
237.0,37.0,7,0,0.0,James Harden
237.0,62.0,3,2,0.6667,James Harden
237.0,112.0,2,0,0.0,James Harden
237.0,137.0,1,0,0.0,James Harden
-238.0,-38.0,1,1,1.0,Kevin Durant
-238.0,-13.0,3,1,0.3333,Kevin Durant
-238.0,12.0,2,0,0.0,Kevin Durant
-238.0,37.0,1,1,1.0,Kevin Durant
-238.0,62.0,2,1,0.5,Kevin Durant
-238.0,112.0,3,2,0.6667,Kevin Durant
-213.0,12.0,1,0,0.0,Kevin Durant
-213.0,112.0,2,2,1.0,Kevin Durant
-213.0,137.0,3,3,1.0,Kevin Durant
-213.0,162.0,3,1,0.3333,Kevin Durant
-188.0,87.0,1,1,1.0,Kevin Durant
-188.0,162.0,6,3,0.5,Kevin Durant
-188.0,187.0,7,2,0.2857,Kevin Durant
-188.0,212.0,3,1,0.3333,Kevin Durant
-163.0,12.0,1,0,0.0,Kevin Durant
-163.0,37.0,2,2,1.0,Kevin Durant
-163.0,62.0,2,1,0.5,Kevin Durant
-163.0,112.0,1,0,0.0,Kevin Durant
-163.0,162.0,1,1,1.0,Kevin Durant
-163.0,187.0,12,5,0.4167,Kevin Durant
-163.0,212.0,6,2,0.3333,Kevin Durant
-163.0,237.0,3,2,0.6667,Kevin Durant
-138.0,-13.0,3,1,0.3333,Kevin Durant
-138.0,12.0,4,3,0.75,Kevin Durant
-138.0,37.0,1,0,0.0,Kevin Durant
-138.0,87.0,3,1,0.3333,Kevin Durant
-138.0,112.0,6,5,0.8333,Kevin Durant
-138.0,137.0,5,2,0.4,Kevin Durant
-138.0,212.0,7,3,0.4286,Kevin Durant
-138.0,237.0,4,1,0.25,Kevin Durant
-138.0,262.0,1,0,0.0,Kevin Durant
-113.0,12.0,4,1,0.25,Kevin Durant
-113.0,37.0,5,2,0.4,Kevin Durant
-113.0,62.0,5,1,0.2,Kevin Durant
-113.0,87.0,7,3,0.4286,Kevin Durant
-113.0,112.0,6,4,0.6667,Kevin Durant
-113.0,137.0,3,2,0.6667,Kevin Durant
-113.0,162.0,3,2,0.6667,Kevin Durant
-113.0,187.0,1,0,0.0,Kevin Durant
-113.0,212.0,3,1,0.3333,Kevin Durant
-113.0,237.0,10,2,0.2,Kevin Durant
-113.0,262.0,1,0,0.0,Kevin Durant
-88.0,-13.0,2,1,0.5,Kevin Durant
-88.0,12.0,5,3,0.6,Kevin Durant
-88.0,37.0,3,2,0.6667,Kevin Durant
-88.0,62.0,1,0,0.0,Kevin Durant
-88.0,87.0,4,2,0.5,Kevin Durant
-88.0,112.0,6,3,0.5,Kevin Durant
-88.0,137.0,10,5,0.5,Kevin Durant
-88.0,162.0,5,4,0.8,Kevin Durant
-88.0,187.0,3,1,0.3333,Kevin Durant
-88.0,237.0,6,1,0.1667,Kevin Durant
-88.0,262.0,4,1,0.25,Kevin Durant
-63.0,-13.0,2,1,0.5,Kevin Durant
-63.0,12.0,3,2,0.6667,Kevin Durant
-63.0,37.0,13,5,0.3846,Kevin Durant
-63.0,62.0,9,6,0.6667,Kevin Durant
-63.0,87.0,6,2,0.3333,Kevin Durant
-63.0,112.0,21,12,0.5714,Kevin Durant
-63.0,137.0,11,5,0.4545,Kevin Durant
-63.0,162.0,5,4,0.8,Kevin Durant
-63.0,237.0,3,2,0.6667,Kevin Durant
-63.0,262.0,7,3,0.4286,Kevin Durant
-38.0,-13.0,1,1,1.0,Kevin Durant
-38.0,12.0,1,0,0.0,Kevin Durant
-38.0,37.0,2,1,0.5,Kevin Durant
-38.0,62.0,4,2,0.5,Kevin Durant
-38.0,87.0,9,6,0.6667,Kevin Durant
-38.0,112.0,13,7,0.5385,Kevin Durant
-38.0,137.0,6,3,0.5,Kevin Durant
-38.0,162.0,13,8,0.6154,Kevin Durant
-38.0,187.0,4,2,0.5,Kevin Durant
-38.0,237.0,1,1,1.0,Kevin Durant
-38.0,262.0,9,4,0.4444,Kevin Durant
-13.0,12.0,12,10,0.8333,Kevin Durant
-13.0,37.0,9,6,0.6667,Kevin Durant
-13.0,62.0,10,6,0.6,Kevin Durant
-13.0,87.0,2,1,0.5,Kevin Durant
-13.0,112.0,13,5,0.3846,Kevin Durant
-13.0,137.0,10,7,0.7,Kevin Durant
-13.0,162.0,8,4,0.5,Kevin Durant
-13.0,187.0,2,1,0.5,Kevin Durant
-13.0,212.0,1,1,1.0,Kevin Durant
-13.0,237.0,1,1,1.0,Kevin Durant
-13.0,262.0,13,6,0.4615,Kevin Durant
-13.0,287.0,2,0,0.0,Kevin Durant
12.0,-13.0,2,2,1.0,Kevin Durant
12.0,12.0,30,24,0.8,Kevin Durant
12.0,37.0,17,12,0.7059,Kevin Durant
12.0,62.0,4,3,0.75,Kevin Durant
12.0,87.0,2,1,0.5,Kevin Durant
12.0,112.0,14,10,0.7143,Kevin Durant
12.0,137.0,10,6,0.6,Kevin Durant
12.0,162.0,6,2,0.3333,Kevin Durant
12.0,187.0,4,1,0.25,Kevin Durant
12.0,237.0,4,4,1.0,Kevin Durant
12.0,262.0,18,8,0.4444,Kevin Durant
12.0,287.0,1,0,0.0,Kevin Durant
37.0,12.0,16,8,0.5,Kevin Durant
37.0,37.0,13,9,0.6923,Kevin Durant
37.0,62.0,5,2,0.4,Kevin Durant
37.0,87.0,4,3,0.75,Kevin Durant
37.0,112.0,15,12,0.8,Kevin Durant
37.0,137.0,12,7,0.5833,Kevin Durant
37.0,162.0,4,2,0.5,Kevin Durant
37.0,187.0,1,1,1.0,Kevin Durant
37.0,237.0,2,1,0.5,Kevin Durant
37.0,262.0,15,7,0.4667,Kevin Durant
37.0,287.0,2,0,0.0,Kevin Durant
62.0,12.0,4,2,0.5,Kevin Durant
62.0,37.0,5,3,0.6,Kevin Durant
62.0,62.0,3,3,1.0,Kevin Durant
62.0,87.0,4,2,0.5,Kevin Durant
62.0,112.0,21,8,0.381,Kevin Durant
62.0,137.0,15,3,0.2,Kevin Durant
62.0,162.0,3,2,0.6667,Kevin Durant
62.0,187.0,2,2,1.0,Kevin Durant
62.0,237.0,6,4,0.6667,Kevin Durant
62.0,262.0,9,1,0.1111,Kevin Durant
87.0,-13.0,2,0,0.0,Kevin Durant
87.0,12.0,7,5,0.7143,Kevin Durant
87.0,37.0,3,2,0.6667,Kevin Durant
87.0,62.0,5,4,0.8,Kevin Durant
87.0,87.0,6,1,0.1667,Kevin Durant
87.0,112.0,8,5,0.625,Kevin Durant
87.0,137.0,16,9,0.5625,Kevin Durant
87.0,162.0,11,3,0.2727,Kevin Durant
87.0,187.0,3,2,0.6667,Kevin Durant
87.0,237.0,8,3,0.375,Kevin Durant
87.0,262.0,6,1,0.1667,Kevin Durant
112.0,-13.0,1,1,1.0,Kevin Durant
112.0,12.0,5,1,0.2,Kevin Durant
112.0,37.0,5,3,0.6,Kevin Durant
112.0,62.0,8,3,0.375,Kevin Durant
112.0,87.0,7,3,0.4286,Kevin Durant
112.0,112.0,6,4,0.6667,Kevin Durant
112.0,137.0,3,2,0.6667,Kevin Durant
112.0,162.0,7,4,0.5714,Kevin Durant
112.0,187.0,1,0,0.0,Kevin Durant
112.0,212.0,1,0,0.0,Kevin Durant
112.0,237.0,12,4,0.3333,Kevin Durant
112.0,262.0,4,0,0.0,Kevin Durant
137.0,-13.0,1,1,1.0,Kevin Durant
137.0,12.0,2,1,0.5,Kevin Durant
137.0,37.0,1,0,0.0,Kevin Durant
137.0,62.0,5,2,0.4,Kevin Durant
137.0,87.0,3,1,0.3333,Kevin Durant
137.0,112.0,3,2,0.6667,Kevin Durant
137.0,137.0,5,1,0.2,Kevin Durant
137.0,162.0,2,0,0.0,Kevin Durant
137.0,187.0,1,0,0.0,Kevin Durant
137.0,212.0,11,2,0.1818,Kevin Durant
137.0,237.0,10,4,0.4,Kevin Durant
137.0,262.0,2,1,0.5,Kevin Durant
162.0,12.0,1,1,1.0,Kevin Durant
162.0,62.0,2,2,1.0,Kevin Durant
162.0,87.0,3,3,1.0,Kevin Durant
162.0,112.0,1,0,0.0,Kevin Durant
162.0,187.0,11,5,0.4545,Kevin Durant
162.0,212.0,9,5,0.5556,Kevin Durant
162.0,237.0,4,1,0.25,Kevin Durant
187.0,87.0,1,0,0.0,Kevin Durant
187.0,162.0,3,2,0.6667,Kevin Durant
187.0,187.0,8,2,0.25,Kevin Durant
187.0,212.0,2,1,0.5,Kevin Durant
187.0,237.0,1,0,0.0,Kevin Durant
187.0,362.0,1,0,0.0,Kevin Durant
212.0,12.0,2,1,0.5,Kevin Durant
212.0,37.0,1,1,1.0,Kevin Durant
212.0,87.0,1,1,1.0,Kevin Durant
212.0,162.0,2,0,0.0,Kevin Durant
237.0,-13.0,3,1,0.3333,Kevin Durant
237.0,12.0,6,3,0.5,Kevin Durant
237.0,37.0,5,4,0.8,Kevin Durant
237.0,62.0,3,2,0.6667,Kevin Durant
237.0,87.0,2,1,0.5,Kevin Durant
237.0,112.0,3,2,0.6667,Kevin Durant
237.0,137.0,1,1,1.0,Kevin Durant
-238.0,-38.0,3,2,0.6667,Kobe Bryant
-238.0,-13.0,55,20,0.3636,Kobe Bryant
-238.0,12.0,70,27,0.3857,Kobe Bryant
-238.0,37.0,38,10,0.2632,Kobe Bryant
-238.0,62.0,32,14,0.4375,Kobe Bryant
-238.0,87.0,19,4,0.2105,Kobe Bryant
-238.0,112.0,16,4,0.25,Kobe Bryant
-238.0,137.0,8,2,0.25,Kobe Bryant
-238.0,162.0,2,0,0.0,Kobe Bryant
-238.0,212.0,1,0,0.0,Kobe Bryant
-213.0,-38.0,3,1,0.3333,Kobe Bryant
-213.0,-13.0,34,12,0.3529,Kobe Bryant
-213.0,12.0,31,12,0.3871,Kobe Bryant
-213.0,37.0,25,8,0.32,Kobe Bryant
-213.0,62.0,20,9,0.45,Kobe Bryant
-213.0,87.0,22,11,0.5,Kobe Bryant
-213.0,112.0,56,22,0.3929,Kobe Bryant
-213.0,137.0,98,29,0.2959,Kobe Bryant
-213.0,162.0,58,13,0.2241,Kobe Bryant
-213.0,187.0,22,5,0.2273,Kobe Bryant
-213.0,212.0,4,1,0.25,Kobe Bryant
-213.0,237.0,2,0,0.0,Kobe Bryant
-213.0,337.0,1,0,0.0,Kobe Bryant
-213.0,362.0,1,0,0.0,Kobe Bryant
-213.0,387.0,1,0,0.0,Kobe Bryant
-213.0,437.0,1,0,0.0,Kobe Bryant
-213.0,662.0,1,0,0.0,Kobe Bryant
-188.0,-38.0,8,5,0.625,Kobe Bryant
-188.0,-13.0,64,22,0.3438,Kobe Bryant
-188.0,12.0,102,40,0.3922,Kobe Bryant
-188.0,37.0,55,20,0.3636,Kobe Bryant
-188.0,62.0,42,16,0.381,Kobe Bryant
-188.0,87.0,55,22,0.4,Kobe Bryant
-188.0,112.0,44,13,0.2955,Kobe Bryant
-188.0,137.0,52,21,0.4038,Kobe Bryant
-188.0,162.0,165,56,0.3394,Kobe Bryant
-188.0,187.0,152,46,0.3026,Kobe Bryant
-188.0,212.0,41,10,0.2439,Kobe Bryant
-188.0,237.0,12,2,0.1667,Kobe Bryant
-188.0,262.0,2,0,0.0,Kobe Bryant
-188.0,312.0,4,0,0.0,Kobe Bryant
-188.0,337.0,1,0,0.0,Kobe Bryant
-188.0,412.0,1,0,0.0,Kobe Bryant
-188.0,587.0,1,0,0.0,Kobe Bryant
-188.0,612.0,1,0,0.0,Kobe Bryant
-188.0,662.0,1,0,0.0,Kobe Bryant
-163.0,-38.0,8,2,0.25,Kobe Bryant
-163.0,-13.0,82,30,0.3659,Kobe Bryant
-163.0,12.0,157,65,0.414,Kobe Bryant
-163.0,37.0,97,37,0.3814,Kobe Bryant
-163.0,62.0,79,28,0.3544,Kobe Bryant
-163.0,87.0,94,35,0.3723,Kobe Bryant
-163.0,112.0,103,49,0.4757,Kobe Bryant
-163.0,137.0,88,38,0.4318,Kobe Bryant
-163.0,162.0,47,21,0.4468,Kobe Bryant
-163.0,187.0,226,83,0.3673,Kobe Bryant
-163.0,212.0,182,63,0.3462,Kobe Bryant
-163.0,237.0,36,9,0.25,Kobe Bryant
-163.0,262.0,6,1,0.1667,Kobe Bryant
-163.0,312.0,1,0,0.0,Kobe Bryant
-163.0,337.0,1,1,1.0,Kobe Bryant
-163.0,362.0,1,0,0.0,Kobe Bryant
-163.0,387.0,2,0,0.0,Kobe Bryant
-163.0,412.0,1,0,0.0,Kobe Bryant
-163.0,487.0,2,0,0.0,Kobe Bryant
-163.0,512.0,1,0,0.0,Kobe Bryant
-163.0,637.0,1,0,0.0,Kobe Bryant
-138.0,-38.0,8,3,0.375,Kobe Bryant
-138.0,-13.0,83,42,0.506,Kobe Bryant
-138.0,12.0,161,55,0.3416,Kobe Bryant
-138.0,37.0,125,48,0.384,Kobe Bryant
-138.0,62.0,100,39,0.39,Kobe Bryant
-138.0,87.0,120,48,0.4,Kobe Bryant
-138.0,112.0,138,54,0.3913,Kobe Bryant
-138.0,137.0,170,68,0.4,Kobe Bryant
-138.0,162.0,108,42,0.3889,Kobe Bryant
-138.0,187.0,56,23,0.4107,Kobe Bryant
-138.0,212.0,236,85,0.3602,Kobe Bryant
-138.0,237.0,91,26,0.2857,Kobe Bryant
-138.0,262.0,11,2,0.1818,Kobe Bryant
-138.0,287.0,4,1,0.25,Kobe Bryant
-138.0,312.0,1,1,1.0,Kobe Bryant
-138.0,337.0,1,0,0.0,Kobe Bryant
-138.0,362.0,2,0,0.0,Kobe Bryant
-138.0,387.0,1,0,0.0,Kobe Bryant
-138.0,462.0,1,0,0.0,Kobe Bryant
-138.0,537.0,2,0,0.0,Kobe Bryant
-138.0,562.0,1,0,0.0,Kobe Bryant
-138.0,587.0,1,0,0.0,Kobe Bryant
-113.0,-38.0,5,3,0.6,Kobe Bryant
-113.0,-13.0,67,27,0.403,Kobe Bryant
-113.0,12.0,116,49,0.4224,Kobe Bryant
-113.0,37.0,103,40,0.3883,Kobe Bryant
-113.0,62.0,85,29,0.3412,Kobe Bryant
-113.0,87.0,99,40,0.404,Kobe Bryant
-113.0,112.0,134,57,0.4254,Kobe Bryant
-113.0,137.0,185,76,0.4108,Kobe Bryant
-113.0,162.0,161,65,0.4037,Kobe Bryant
-113.0,187.0,86,44,0.5116,Kobe Bryant
-113.0,212.0,94,24,0.2553,Kobe Bryant
-113.0,237.0,127,39,0.3071,Kobe Bryant
-113.0,262.0,21,6,0.2857,Kobe Bryant
-113.0,362.0,1,0,0.0,Kobe Bryant
-113.0,512.0,1,0,0.0,Kobe Bryant
-113.0,737.0,1,0,0.0,Kobe Bryant
-88.0,-38.0,2,0,0.0,Kobe Bryant
-88.0,-13.0,27,11,0.4074,Kobe Bryant
-88.0,12.0,93,45,0.4839,Kobe Bryant
-88.0,37.0,94,45,0.4787,Kobe Bryant
-88.0,62.0,56,20,0.3571,Kobe Bryant
-88.0,87.0,83,38,0.4578,Kobe Bryant
-88.0,112.0,78,29,0.3718,Kobe Bryant
-88.0,137.0,124,51,0.4113,Kobe Bryant
-88.0,162.0,120,50,0.4167,Kobe Bryant
-88.0,187.0,72,25,0.3472,Kobe Bryant
-88.0,212.0,40,15,0.375,Kobe Bryant
-88.0,237.0,103,37,0.3592,Kobe Bryant
-88.0,262.0,36,9,0.25,Kobe Bryant
-88.0,287.0,5,1,0.2,Kobe Bryant
-88.0,312.0,3,1,0.3333,Kobe Bryant
-88.0,362.0,1,0,0.0,Kobe Bryant
-88.0,387.0,1,0,0.0,Kobe Bryant
-88.0,537.0,1,0,0.0,Kobe Bryant
-63.0,-13.0,7,2,0.2857,Kobe Bryant
-63.0,12.0,87,34,0.3908,Kobe Bryant
-63.0,37.0,126,54,0.4286,Kobe Bryant
-63.0,62.0,98,36,0.3673,Kobe Bryant
-63.0,87.0,90,36,0.4,Kobe Bryant
-63.0,112.0,103,51,0.4951,Kobe Bryant
-63.0,137.0,68,37,0.5441,Kobe Bryant
-63.0,162.0,99,42,0.4242,Kobe Bryant
-63.0,187.0,94,35,0.3723,Kobe Bryant
-63.0,212.0,36,17,0.4722,Kobe Bryant
-63.0,237.0,63,28,0.4444,Kobe Bryant
-63.0,262.0,51,16,0.3137,Kobe Bryant
-63.0,287.0,6,4,0.6667,Kobe Bryant
-63.0,312.0,2,0,0.0,Kobe Bryant
-63.0,412.0,1,0,0.0,Kobe Bryant
-63.0,437.0,1,0,0.0,Kobe Bryant
-63.0,462.0,1,0,0.0,Kobe Bryant
-63.0,487.0,1,0,0.0,Kobe Bryant
-63.0,587.0,1,0,0.0,Kobe Bryant
-63.0,712.0,1,0,0.0,Kobe Bryant
-38.0,-13.0,8,3,0.375,Kobe Bryant
-38.0,12.0,126,47,0.373,Kobe Bryant
-38.0,37.0,124,58,0.4677,Kobe Bryant
-38.0,62.0,141,67,0.4752,Kobe Bryant
-38.0,87.0,97,46,0.4742,Kobe Bryant
-38.0,112.0,78,35,0.4487,Kobe Bryant
-38.0,137.0,51,24,0.4706,Kobe Bryant
-38.0,162.0,67,29,0.4328,Kobe Bryant
-38.0,187.0,55,20,0.3636,Kobe Bryant
-38.0,212.0,56,21,0.375,Kobe Bryant
-38.0,237.0,40,12,0.3,Kobe Bryant
-38.0,262.0,54,25,0.463,Kobe Bryant
-38.0,287.0,13,3,0.2308,Kobe Bryant
-38.0,312.0,2,0,0.0,Kobe Bryant
-38.0,337.0,1,0,0.0,Kobe Bryant
-38.0,387.0,1,0,0.0,Kobe Bryant
-38.0,412.0,1,0,0.0,Kobe Bryant
-38.0,487.0,1,0,0.0,Kobe Bryant
-38.0,562.0,1,0,0.0,Kobe Bryant
-38.0,737.0,1,0,0.0,Kobe Bryant
-13.0,-13.0,58,42,0.7241,Kobe Bryant
